board,architecture,quant_mode,case,model,setup,group,flash_bytes,ram_bytes,flash_pct,ram_pct
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_euclidean_fp32,backbone,59552,0,32.68,0.0
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_euclidean_fp32,head,868,0,0.48,0.0
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_euclidean_fp32,frontend,8766,9240,4.81,16.04
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_euclidean_fp32,dsp_library,14650,0,8.04,0.0
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_euclidean_fp32,platform,87907,1545,48.23,2.68
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_euclidean_fp32,instrumentation,392,0,0.22,0.0
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_euclidean_fp32,unclassified,12963,46831,7.11,81.28
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_euclidean_int8,backbone,59552,0,32.69,0.0
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_euclidean_int8,head,760,0,0.42,0.0
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_euclidean_int8,frontend,8766,9240,4.81,16.03
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_euclidean_int8,dsp_library,14650,0,8.04,0.0
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_euclidean_int8,platform,87907,1545,48.26,2.68
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_euclidean_int8,instrumentation,392,0,0.22,0.0
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_euclidean_int8,unclassified,12963,46839,7.12,81.28
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_knn16_fp32,backbone,59552,0,31.99,0.0
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_knn16_fp32,head,4748,0,2.55,0.0
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_knn16_fp32,frontend,8766,9240,4.71,16.04
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_knn16_fp32,dsp_library,14650,0,7.87,0.0
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_knn16_fp32,platform,87907,1545,47.23,2.68
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_knn16_fp32,instrumentation,392,0,0.21,0.0
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_knn16_fp32,unclassified,12963,46831,6.96,81.28
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_knn16_int8,backbone,59552,0,32.52,0.0
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_knn16_int8,head,1748,0,0.95,0.0
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_knn16_int8,frontend,8766,9240,4.79,16.03
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_knn16_int8,dsp_library,14650,0,8.0,0.0
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_knn16_int8,platform,87907,1545,48.0,2.68
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_knn16_int8,instrumentation,392,0,0.21,0.0
arduino-nano-rp2040-connect,selective,true_int8,case1,b77482e85dc3,true_int8_h8_qabar_knn16_int8,unclassified,12963,46839,7.08,81.28
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qab_euclidean_fp32,backbone,59306,0,32.36,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qab_euclidean_fp32,head,868,0,0.47,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qab_euclidean_fp32,frontend,8766,9240,4.78,13.99
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qab_euclidean_fp32,dsp_library,14650,0,7.99,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qab_euclidean_fp32,platform,89163,1545,48.65,2.34
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qab_euclidean_fp32,instrumentation,392,0,0.21,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qab_euclidean_fp32,unclassified,12963,55279,7.07,83.67
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qab_knn16_fp32,backbone,59306,0,31.69,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qab_knn16_fp32,head,4748,0,2.54,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qab_knn16_fp32,frontend,8766,9240,4.68,13.99
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qab_knn16_fp32,dsp_library,14650,0,7.83,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qab_knn16_fp32,platform,89163,1545,47.64,2.34
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qab_knn16_fp32,instrumentation,392,0,0.21,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qab_knn16_fp32,unclassified,12963,55279,6.93,83.67
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qabar_euclidean_fp32,backbone,62020,0,33.49,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qabar_euclidean_fp32,head,868,0,0.47,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qabar_euclidean_fp32,frontend,8766,9240,4.73,13.99
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qabar_euclidean_fp32,dsp_library,14650,0,7.91,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qabar_euclidean_fp32,platform,88391,1545,47.73,2.34
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qabar_euclidean_fp32,instrumentation,392,0,0.21,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qabar_euclidean_fp32,unclassified,12965,55279,7.0,83.67
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qabar_knn16_fp32,backbone,62020,0,32.8,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qabar_knn16_fp32,head,4748,0,2.51,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qabar_knn16_fp32,frontend,8766,9240,4.64,13.99
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qabar_knn16_fp32,dsp_library,14650,0,7.75,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qabar_knn16_fp32,platform,88391,1545,46.75,2.34
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qabar_knn16_fp32,instrumentation,392,0,0.21,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_perchannel_qabar_knn16_fp32,unclassified,12965,55279,6.86,83.67
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qab_euclidean_fp32,backbone,54890,0,30.67,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qab_euclidean_fp32,head,868,0,0.48,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qab_euclidean_fp32,frontend,8766,9240,4.9,13.99
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qab_euclidean_fp32,dsp_library,14650,0,8.19,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qab_euclidean_fp32,platform,89291,1545,49.89,2.34
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qab_euclidean_fp32,instrumentation,392,0,0.22,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qab_euclidean_fp32,unclassified,12963,55279,7.24,83.67
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qab_knn16_fp32,backbone,54890,0,30.02,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qab_knn16_fp32,head,4748,0,2.6,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qab_knn16_fp32,frontend,8766,9240,4.79,13.99
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qab_knn16_fp32,dsp_library,14650,0,8.01,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qab_knn16_fp32,platform,89291,1545,48.83,2.34
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qab_knn16_fp32,instrumentation,392,0,0.21,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qab_knn16_fp32,unclassified,12963,55279,7.09,83.67
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qabar_euclidean_fp32,backbone,56570,0,31.45,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qabar_euclidean_fp32,head,868,0,0.48,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qabar_euclidean_fp32,frontend,8766,9240,4.87,13.99
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qabar_euclidean_fp32,dsp_library,14650,0,8.14,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qabar_euclidean_fp32,platform,88519,1545,49.21,2.34
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qabar_euclidean_fp32,instrumentation,392,0,0.22,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qabar_euclidean_fp32,unclassified,12963,55279,7.21,83.67
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qabar_knn16_fp32,backbone,56570,0,30.78,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qabar_knn16_fp32,head,4748,0,2.58,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qabar_knn16_fp32,frontend,8766,9240,4.77,13.99
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qabar_knn16_fp32,dsp_library,14650,0,7.97,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qabar_knn16_fp32,platform,88519,1545,48.17,2.34
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qabar_knn16_fp32,instrumentation,392,0,0.21,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_actboundaries_qabar_knn16_fp32,unclassified,12963,55279,7.05,83.67
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qab_euclidean_fp32,backbone,54702,0,30.62,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qab_euclidean_fp32,head,868,0,0.49,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qab_euclidean_fp32,frontend,8766,9240,4.91,13.99
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qab_euclidean_fp32,dsp_library,14650,0,8.2,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qab_euclidean_fp32,platform,89163,1545,49.91,2.34
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qab_euclidean_fp32,instrumentation,392,0,0.22,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qab_euclidean_fp32,unclassified,12963,55279,7.26,83.67
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qab_knn16_fp32,backbone,54702,0,29.97,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qab_knn16_fp32,head,4748,0,2.6,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qab_knn16_fp32,frontend,8766,9240,4.8,13.99
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qab_knn16_fp32,dsp_library,14650,0,8.03,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qab_knn16_fp32,platform,89163,1545,48.85,2.34
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qab_knn16_fp32,instrumentation,392,0,0.21,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qab_knn16_fp32,unclassified,12963,55279,7.1,83.67
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qabar_euclidean_fp32,backbone,56390,0,31.4,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qabar_euclidean_fp32,head,868,0,0.48,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qabar_euclidean_fp32,frontend,8766,9240,4.88,13.99
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qabar_euclidean_fp32,dsp_library,14650,0,8.16,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qabar_euclidean_fp32,platform,88391,1545,49.22,2.34
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qabar_euclidean_fp32,instrumentation,392,0,0.22,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qabar_euclidean_fp32,unclassified,12963,55279,7.22,83.67
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qabar_knn16_fp32,backbone,56390,0,30.74,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qabar_knn16_fp32,head,4748,0,2.59,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qabar_knn16_fp32,frontend,8766,9240,4.78,13.99
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qabar_knn16_fp32,dsp_library,14650,0,7.99,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qabar_knn16_fp32,platform,88391,1545,48.18,2.34
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qabar_knn16_fp32,instrumentation,392,0,0.21,0.0
arduino-nano-rp2040-connect,selective,fake_quant,case1,b77482e85dc3,w_all_pertensor_qabar_knn16_fp32,unclassified,12963,55279,7.07,83.67
