"board","case","model","setup","region","used_bytes","region_bytes","percent_used"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qab_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qab_euclidean_fp32","FLASH","101740","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qab_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qab_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qab_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qab_knn16_fp32","DTCM","13064","65536","19.93"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qab_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qab_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qab_knn16_fp32","FLASH","105636","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qabar_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qabar_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qabar_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qabar_euclidean_fp32","DTCM","13064","65536","19.93"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qabar_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qabar_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qabar_euclidean_fp32","FLASH","102924","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qabar_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qabar_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qabar_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qabar_knn16_fp32","DTCM","13064","65536","19.93"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qabar_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qabar_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qabar_knn16_fp32","FLASH","106812","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qab_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qab_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qab_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qab_euclidean_fp32","DTCM","13064","65536","19.93"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qab_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qab_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qab_euclidean_fp32","FLASH","101516","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qab_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qab_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qab_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qab_knn16_fp32","DTCM","13064","65536","19.93"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qab_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qab_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qab_knn16_fp32","FLASH","105412","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qabar_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qabar_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qabar_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qabar_euclidean_fp32","DTCM","13064","65536","19.93"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qabar_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qabar_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qabar_euclidean_fp32","FLASH","102700","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qabar_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qabar_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qabar_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qabar_knn16_fp32","DTCM","13064","65536","19.93"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qabar_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qabar_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_qabar_knn16_fp32","FLASH","106588","134217728","0.08"
